No,Tahun,Provinsi,Kelompok Bahan Pangan,Komoditas,Konsumsi_Pangan,
4000,2021,Sulawesi Utara,Padi-Padian,Terigu,11.8,
4001,2021,Sulawesi Utara,Umbi-umbian,Umbi-Umbian,14.7,
4002,2021,Sulawesi Utara,Umbi-umbian,Singkong,8.4,
4003,2021,Sulawesi Utara,Umbi-umbian,Ubi Jalar,2.2,
4004,2021,Sulawesi Utara,Umbi-umbian,Kentang,2,
4005,2021,Sulawesi Utara,Umbi-umbian,Sagu,0.6,
4006,2021,Sulawesi Utara,Umbi-umbian,Umbi Lainnya,1.5,
4007,2021,Sulawesi Utara,Pangan Hewani,Pangan Hewani,54.3,
4008,2021,Sulawesi Utara,Pangan Hewani,Daging ruminansia,4.2,
4009,2021,Sulawesi Utara,Pangan Hewani,Daging Unggas,4,
4010,2021,Sulawesi Utara,Pangan Hewani,Telur,4.6,
4011,2021,Sulawesi Utara,Pangan Hewani,Susu,3,
4012,2021,Sulawesi Utara,Pangan Hewani,Ikan,38.5,
4013,2021,Sulawesi Utara,Minyak dan Lemak,Minyak dan Lemak,12,
4014,2021,Sulawesi Utara,Minyak dan Lemak,Minyak Kelapa,3.2,
4015,2021,Sulawesi Utara,Minyak dan Lemak,Minyak Sawit,8.7,
4016,2021,Sulawesi Utara,Minyak dan Lemak,Minyak Lainnya,0.1,
4017,2021,Sulawesi Utara,Buah/biji berminyak,Buah/biji berminyak,1.5,
4018,2021,Sulawesi Utara,Buah/biji berminyak,Kelapa,1.2,
4019,2021,Sulawesi Utara,Buah/biji berminyak,Kemiri,0.3,
4020,2021,Sulawesi Utara,Kacang-kacangan,Kacang-kacangan,5,
4021,2021,Sulawesi Utara,Kacang-kacangan,Kedelai,4.5,
4022,2021,Sulawesi Utara,Kacang-kacangan,Kacang tanah,0.3,
4023,2021,Sulawesi Utara,Kacang-kacangan,Kacang hijau,0.1,
4024,2021,Sulawesi Utara,Kacang-kacangan,Kacang lain,0.1,
4025,2021,Sulawesi Utara,Gula,Gula,8.7,
4026,2021,Sulawesi Utara,Gula,Gula pasir,8.3,
4027,2021,Sulawesi Utara,Gula,Gula merah,0.4,
4028,2021,Sulawesi Utara,Sayuran dan buah,Sayuran dan buah,71.5,
4029,2021,Sulawesi Utara,Sayuran dan buah,Sayur,40,
4030,2021,Sulawesi Utara,Sayuran dan buah,Buah,31.5,
4031,2021,Sulawesi Tengah,Padi-Padian,Padi-padian,118.9,
4032,2021,Sulawesi Tengah,Padi-Padian,Beras,106.2,
4033,2021,Sulawesi Tengah,Padi-Padian,Jagung,2.1,
4034,2021,Sulawesi Tengah,Padi-Padian,Terigu,10.6,
4035,2021,Sulawesi Tengah,Umbi-umbian,Umbi-Umbian,16.1,
4036,2021,Sulawesi Tengah,Umbi-umbian,Singkong,8.7,
4037,2021,Sulawesi Tengah,Umbi-umbian,Ubi Jalar,2.9,
4038,2021,Sulawesi Tengah,Umbi-umbian,Kentang,0.3,
4039,2021,Sulawesi Tengah,Umbi-umbian,Sagu,2.1,
4040,2021,Sulawesi Tengah,Umbi-umbian,Umbi Lainnya,2.1,
4041,2021,Sulawesi Tengah,Pangan Hewani,Pangan Hewani,41.8,
4042,2021,Sulawesi Tengah,Pangan Hewani,Daging ruminansia,1.7,
4043,2021,Sulawesi Tengah,Pangan Hewani,Daging Unggas,3.1,
4044,2021,Sulawesi Tengah,Pangan Hewani,Telur,4.3,
4045,2021,Sulawesi Tengah,Pangan Hewani,Susu,2.1,
4046,2021,Sulawesi Tengah,Pangan Hewani,Ikan,30.6,
4047,2021,Sulawesi Tengah,Minyak dan Lemak,Minyak dan Lemak,9.2,
4048,2021,Sulawesi Tengah,Minyak dan Lemak,Minyak Kelapa,1.6,
4049,2021,Sulawesi Tengah,Minyak dan Lemak,Minyak Sawit,7.4,
4050,2021,Sulawesi Tengah,Minyak dan Lemak,Minyak Lainnya,0.2,
4051,2021,Sulawesi Tengah,Buah/biji berminyak,Buah/biji berminyak,2.3,
4052,2021,Sulawesi Tengah,Buah/biji berminyak,Kelapa,2.1,
4053,2021,Sulawesi Tengah,Buah/biji berminyak,Kemiri,0.2,
4054,2021,Sulawesi Tengah,Kacang-kacangan,Kacang-kacangan,5.7,
4055,2021,Sulawesi Tengah,Kacang-kacangan,Kedelai,5.2,
4056,2021,Sulawesi Tengah,Kacang-kacangan,Kacang tanah,0.3,
4057,2021,Sulawesi Tengah,Kacang-kacangan,Kacang hijau,0.1,
4058,2021,Sulawesi Tengah,Kacang-kacangan,Kacang lain,0.1,
4059,2021,Sulawesi Tengah,Gula,Gula,9.1,
4060,2021,Sulawesi Tengah,Gula,Gula pasir,8.6,
4061,2021,Sulawesi Tengah,Gula,Gula merah,0.5,
4062,2021,Sulawesi Tengah,Sayuran dan buah,Sayuran dan buah,76.2,
4063,2021,Sulawesi Tengah,Sayuran dan buah,Sayur,45.2,
4064,2021,Sulawesi Tengah,Sayuran dan buah,Buah,31,
4065,2021,Sulawesi Selatan,Padi-Padian,Padi-padian,126.5,
4066,2021,Sulawesi Selatan,Padi-Padian,Beras,105.2,
4067,2021,Sulawesi Selatan,Padi-Padian,Jagung,2.1,
4068,2021,Sulawesi Selatan,Padi-Padian,Terigu,19.2,
4069,2021,Sulawesi Selatan,Umbi-umbian,Umbi-Umbian,11.9,
4070,2021,Sulawesi Selatan,Umbi-umbian,Singkong,5.6,
4071,2021,Sulawesi Selatan,Umbi-umbian,Ubi Jalar,3.3,
4072,2021,Sulawesi Selatan,Umbi-umbian,Kentang,1.7,
4073,2021,Sulawesi Selatan,Umbi-umbian,Sagu,1,
4074,2021,Sulawesi Selatan,Umbi-umbian,Umbi Lainnya,0.3,
4075,2021,Sulawesi Selatan,Pangan Hewani,Pangan Hewani,51.6,
4076,2021,Sulawesi Selatan,Pangan Hewani,Daging ruminansia,2.1,
4077,2021,Sulawesi Selatan,Pangan Hewani,Daging Unggas,5.5,
4078,2021,Sulawesi Selatan,Pangan Hewani,Telur,6.8,
4079,2021,Sulawesi Selatan,Pangan Hewani,Susu,2.6,
4080,2021,Sulawesi Selatan,Pangan Hewani,Ikan,34.6,
4081,2021,Sulawesi Selatan,Minyak dan Lemak,Minyak dan Lemak,8.9,
4082,2021,Sulawesi Selatan,Minyak dan Lemak,Minyak Kelapa,1.2,
4083,2021,Sulawesi Selatan,Minyak dan Lemak,Minyak Sawit,7.5,
4084,2021,Sulawesi Selatan,Minyak dan Lemak,Minyak Lainnya,0.2,
4085,2021,Sulawesi Selatan,Buah/biji berminyak,Buah/biji berminyak,1.1,
4086,2021,Sulawesi Selatan,Buah/biji berminyak,Kelapa,0.9,
4087,2021,Sulawesi Selatan,Buah/biji berminyak,Kemiri,0.2,
4088,2021,Sulawesi Selatan,Kacang-kacangan,Kacang-kacangan,6.2,
4089,2021,Sulawesi Selatan,Kacang-kacangan,Kedelai,5.1,
4090,2021,Sulawesi Selatan,Kacang-kacangan,Kacang tanah,0.7,
4091,2021,Sulawesi Selatan,Kacang-kacangan,Kacang hijau,0.2,
4092,2021,Sulawesi Selatan,Kacang-kacangan,Kacang lain,0.2,
4093,2021,Sulawesi Selatan,Gula,Gula,8.4,
4094,2021,Sulawesi Selatan,Gula,Gula pasir,7.8,
4095,2021,Sulawesi Selatan,Gula,Gula merah,0.6,
4096,2021,Sulawesi Selatan,Sayuran dan buah,Sayuran dan buah,72.7,
4097,2021,Sulawesi Selatan,Sayuran dan buah,Sayur,45.3,
4098,2021,Sulawesi Selatan,Sayuran dan buah,Buah,27.4,
4099,2021,Sulawesi Tenggara,Padi-Padian,Padi-padian,120.5,
4100,2021,Sulawesi Tenggara,Padi-Padian,Beras,101.1,
4101,2021,Sulawesi Tenggara,Padi-Padian,Jagung,3.1,
4102,2021,Sulawesi Tenggara,Padi-Padian,Terigu,16.3,
4103,2021,Sulawesi Tenggara,Umbi-umbian,Umbi-Umbian,15.5,
4104,2021,Sulawesi Tenggara,Umbi-umbian,Singkong,9.2,
4105,2021,Sulawesi Tenggara,Umbi-umbian,Ubi Jalar,2.2,
4106,2021,Sulawesi Tenggara,Umbi-umbian,Kentang,0.2,
4107,2021,Sulawesi Tenggara,Umbi-umbian,Sagu,3.7,
4108,2021,Sulawesi Tenggara,Umbi-umbian,Umbi Lainnya,0.2,
4109,2021,Sulawesi Tenggara,Pangan Hewani,Pangan Hewani,52.6,
4110,2021,Sulawesi Tenggara,Pangan Hewani,Daging ruminansia,1,
4111,2021,Sulawesi Tenggara,Pangan Hewani,Daging Unggas,3.4,
4112,2021,Sulawesi Tenggara,Pangan Hewani,Telur,5.2,
4113,2021,Sulawesi Tenggara,Pangan Hewani,Susu,2.4,
4114,2021,Sulawesi Tenggara,Pangan Hewani,Ikan,40.6,
4115,2021,Sulawesi Tenggara,Minyak dan Lemak,Minyak dan Lemak,7.3,
4116,2021,Sulawesi Tenggara,Minyak dan Lemak,Minyak Kelapa,0.6,
4117,2021,Sulawesi Tenggara,Minyak dan Lemak,Minyak Sawit,6.6,
4118,2021,Sulawesi Tenggara,Minyak dan Lemak,Minyak Lainnya,0.1,
4119,2021,Sulawesi Tenggara,Buah/biji berminyak,Buah/biji berminyak,1.3,
4120,2021,Sulawesi Tenggara,Buah/biji berminyak,Kelapa,1.2,
4121,2021,Sulawesi Tenggara,Buah/biji berminyak,Kemiri,0.1,
4122,2021,Sulawesi Tenggara,Kacang-kacangan,Kacang-kacangan,4.7,
4123,2021,Sulawesi Tenggara,Kacang-kacangan,Kedelai,4.3,
4124,2021,Sulawesi Tenggara,Kacang-kacangan,Kacang tanah,0.2,
4125,2021,Sulawesi Tenggara,Kacang-kacangan,Kacang hijau,0.1,
4126,2021,Sulawesi Tenggara,Kacang-kacangan,Kacang lain,0.1,
4127,2021,Sulawesi Tenggara,Gula,Gula,7.1,
4128,2021,Sulawesi Tenggara,Gula,Gula pasir,6.7,
4129,2021,Sulawesi Tenggara,Gula,Gula merah,0.4,
4130,2021,Sulawesi Tenggara,Sayuran dan buah,Sayuran dan buah,80.4,
4131,2021,Sulawesi Tenggara,Sayuran dan buah,Sayur,53.7,
4132,2021,Sulawesi Tenggara,Sayuran dan buah,Buah,26.7,
4133,2021,Gorontalo,Padi-Padian,Padi-padian,118.7,
4134,2021,Gorontalo,Padi-Padian,Beras,102.9,
4135,2021,Gorontalo,Padi-Padian,Jagung,6.2,
4136,2021,Gorontalo,Padi-Padian,Terigu,9.6,
4137,2021,Gorontalo,Umbi-umbian,Umbi-Umbian,11.8,
4138,2021,Gorontalo,Umbi-umbian,Singkong,7.6,
4139,2021,Gorontalo,Umbi-umbian,Ubi Jalar,2.8,
4140,2021,Gorontalo,Umbi-umbian,Kentang,0.9,
4141,2021,Gorontalo,Umbi-umbian,Sagu,0.4,
4142,2021,Gorontalo,Umbi-umbian,Umbi Lainnya,0.1,
4143,2021,Gorontalo,Pangan Hewani,Pangan Hewani,46.1,
4144,2021,Gorontalo,Pangan Hewani,Daging ruminansia,1.1,
4145,2021,Gorontalo,Pangan Hewani,Daging Unggas,4,
4146,2021,Gorontalo,Pangan Hewani,Telur,3.8,
4147,2021,Gorontalo,Pangan Hewani,Susu,2.2,
4148,2021,Gorontalo,Pangan Hewani,Ikan,35,
4149,2021,Gorontalo,Minyak dan Lemak,Minyak dan Lemak,11.2,
4150,2021,Gorontalo,Minyak dan Lemak,Minyak Kelapa,0.2,
4151,2021,Gorontalo,Minyak dan Lemak,Minyak Sawit,10.9,
4152,2021,Gorontalo,Minyak dan Lemak,Minyak Lainnya,0.1,
4153,2021,Gorontalo,Buah/biji berminyak,Buah/biji berminyak,2.3,
4154,2021,Gorontalo,Buah/biji berminyak,Kelapa,1.7,
4155,2021,Gorontalo,Buah/biji berminyak,Kemiri,0.6,
4156,2021,Gorontalo,Kacang-kacangan,Kacang-kacangan,4.6,
4157,2021,Gorontalo,Kacang-kacangan,Kedelai,3.7,
4158,2021,Gorontalo,Kacang-kacangan,Kacang tanah,0.5,
4159,2021,Gorontalo,Kacang-kacangan,Kacang hijau,0.3,
4160,2021,Gorontalo,Kacang-kacangan,Kacang lain,0.1,
4161,2021,Gorontalo,Gula,Gula,7.7,
4162,2021,Gorontalo,Gula,Gula pasir,7.3,
4163,2021,Gorontalo,Gula,Gula merah,0.4,
4164,2021,Gorontalo,Sayuran dan buah,Sayuran dan buah,68,
4165,2021,Gorontalo,Sayuran dan buah,Sayur,43.2,
4166,2021,Gorontalo,Sayuran dan buah,Buah,24.8,
4167,2021,Sulawesi Barat,Padi-Padian,Padi-padian,130,
4168,2021,Sulawesi Barat,Padi-Padian,Beras,112.1,
4169,2021,Sulawesi Barat,Padi-Padian,Jagung,2.2,
4170,2021,Sulawesi Barat,Padi-Padian,Terigu,15.7,
4171,2021,Sulawesi Barat,Umbi-umbian,Umbi-Umbian,13.8,
4172,2021,Sulawesi Barat,Umbi-umbian,Singkong,9.5,
4173,2021,Sulawesi Barat,Umbi-umbian,Ubi Jalar,3,
4174,2021,Sulawesi Barat,Umbi-umbian,Kentang,0.2,
4175,2021,Sulawesi Barat,Umbi-umbian,Sagu,0.7,
4176,2021,Sulawesi Barat,Umbi-umbian,Umbi Lainnya,0.4,
4177,2021,Sulawesi Barat,Pangan Hewani,Pangan Hewani,41.4,
4178,2021,Sulawesi Barat,Pangan Hewani,Daging ruminansia,1.3,
4179,2021,Sulawesi Barat,Pangan Hewani,Daging Unggas,3,
4180,2021,Sulawesi Barat,Pangan Hewani,Telur,4.4,
4181,2021,Sulawesi Barat,Pangan Hewani,Susu,1.4,
4182,2021,Sulawesi Barat,Pangan Hewani,Ikan,31.3,
4183,2021,Sulawesi Barat,Minyak dan Lemak,Minyak dan Lemak,8.9,
4184,2021,Sulawesi Barat,Minyak dan Lemak,Minyak Kelapa,1.5,
4185,2021,Sulawesi Barat,Minyak dan Lemak,Minyak Sawit,7.3,
4186,2021,Sulawesi Barat,Minyak dan Lemak,Minyak Lainnya,0.1,
4187,2021,Sulawesi Barat,Buah/biji berminyak,Buah/biji berminyak,1.9,
4188,2021,Sulawesi Barat,Buah/biji berminyak,Kelapa,1.7,
4189,2021,Sulawesi Barat,Buah/biji berminyak,Kemiri,0.2,
4190,2021,Sulawesi Barat,Kacang-kacangan,Kacang-kacangan,5.2,
4191,2021,Sulawesi Barat,Kacang-kacangan,Kedelai,4.6,
4192,2021,Sulawesi Barat,Kacang-kacangan,Kacang tanah,0.4,
4193,2021,Sulawesi Barat,Kacang-kacangan,Kacang hijau,0,
4194,2021,Sulawesi Barat,Kacang-kacangan,Kacang lain,0.2,
4195,2021,Sulawesi Barat,Gula,Gula,8.6,
4196,2021,Sulawesi Barat,Gula,Gula pasir,7.4,
4197,2021,Sulawesi Barat,Gula,Gula merah,1.2,
4198,2021,Sulawesi Barat,Sayuran dan buah,Sayuran dan buah,66.1,
4199,2021,Sulawesi Barat,Sayuran dan buah,Sayur,39.7,
4200,2021,Sulawesi Barat,Sayuran dan buah,Buah,26.4,
4201,2021,Maluku,Padi-Padian,Padi-padian,99.2,
4202,2021,Maluku,Padi-Padian,Beras,83.6,
4203,2021,Maluku,Padi-Padian,Jagung,1.7,
4204,2021,Maluku,Padi-Padian,Terigu,13.9,
4205,2021,Maluku,Umbi-umbian,Umbi-Umbian,29.8,
4206,2021,Maluku,Umbi-umbian,Singkong,16.7,
4207,2021,Maluku,Umbi-umbian,Ubi Jalar,4.1,
4208,2021,Maluku,Umbi-umbian,Kentang,0.6,
4209,2021,Maluku,Umbi-umbian,Sagu,4.4,
4210,2021,Maluku,Umbi-umbian,Umbi Lainnya,4,
4211,2021,Maluku,Pangan Hewani,Pangan Hewani,49.4,
4212,2021,Maluku,Pangan Hewani,Daging ruminansia,1.3,
4213,2021,Maluku,Pangan Hewani,Daging Unggas,2.6,
4214,2021,Maluku,Pangan Hewani,Telur,3.3,
4215,2021,Maluku,Pangan Hewani,Susu,2.3,
4216,2021,Maluku,Pangan Hewani,Ikan,39.9,
4217,2021,Maluku,Minyak dan Lemak,Minyak dan Lemak,9.1,
4218,2021,Maluku,Minyak dan Lemak,Minyak Kelapa,2,
4219,2021,Maluku,Minyak dan Lemak,Minyak Sawit,6.9,
4220,2021,Maluku,Minyak dan Lemak,Minyak Lainnya,0.2,
4221,2021,Maluku,Buah/biji berminyak,Buah/biji berminyak,2.3,
4222,2021,Maluku,Buah/biji berminyak,Kelapa,2.3,
4223,2021,Maluku,Buah/biji berminyak,Kemiri,0,
4224,2021,Maluku,Kacang-kacangan,Kacang-kacangan,3.9,
4225,2021,Maluku,Kacang-kacangan,Kedelai,3.3,
4226,2021,Maluku,Kacang-kacangan,Kacang tanah,0.3,
4227,2021,Maluku,Kacang-kacangan,Kacang hijau,0.1,
4228,2021,Maluku,Kacang-kacangan,Kacang lain,0.2,
4229,2021,Maluku,Gula,Gula,8.3,
4230,2021,Maluku,Gula,Gula pasir,8.1,
4231,2021,Maluku,Gula,Gula merah,0.2,
4232,2021,Maluku,Sayuran dan buah,Sayuran dan buah,63.2,
4233,2021,Maluku,Sayuran dan buah,Sayur,43.5,
4234,2021,Maluku,Sayuran dan buah,Buah,19.7,
4235,2021,Maluku Utara,Padi-Padian,Padi-padian,96.4,
4236,2021,Maluku Utara,Padi-Padian,Beras,86,
4237,2021,Maluku Utara,Padi-Padian,Jagung,0.3,
4238,2021,Maluku Utara,Padi-Padian,Terigu,10.1,
4239,2021,Maluku Utara,Umbi-umbian,Umbi-Umbian,21.7,
4240,2021,Maluku Utara,Umbi-umbian,Singkong,14.5,
4241,2021,Maluku Utara,Umbi-umbian,Ubi Jalar,4.2,
4242,2021,Maluku Utara,Umbi-umbian,Kentang,0.2,
4243,2021,Maluku Utara,Umbi-umbian,Sagu,2.8,
4244,2021,Maluku Utara,Umbi-umbian,Umbi Lainnya,0.7,
4245,2021,Maluku Utara,Pangan Hewani,Pangan Hewani,49,
4246,2021,Maluku Utara,Pangan Hewani,Daging ruminansia,1,
4247,2021,Maluku Utara,Pangan Hewani,Daging Unggas,2,
4248,2021,Maluku Utara,Pangan Hewani,Telur,3.2,
4249,2021,Maluku Utara,Pangan Hewani,Susu,1.7,
4250,2021,Maluku Utara,Pangan Hewani,Ikan,41.1,
4251,2021,Maluku Utara,Minyak dan Lemak,Minyak dan Lemak,10.8,
4252,2021,Maluku Utara,Minyak dan Lemak,Minyak Kelapa,3.7,
4253,2021,Maluku Utara,Minyak dan Lemak,Minyak Sawit,7.1,
4254,2021,Maluku Utara,Minyak dan Lemak,Minyak Lainnya,0,
4255,2021,Maluku Utara,Buah/biji berminyak,Buah/biji berminyak,2.7,
4256,2021,Maluku Utara,Buah/biji berminyak,Kelapa,2.7,
4257,2021,Maluku Utara,Buah/biji berminyak,Kemiri,0,
4258,2021,Maluku Utara,Kacang-kacangan,Kacang-kacangan,2.7,
4259,2021,Maluku Utara,Kacang-kacangan,Kedelai,2.2,
4260,2021,Maluku Utara,Kacang-kacangan,Kacang tanah,0.3,
4261,2021,Maluku Utara,Kacang-kacangan,Kacang hijau,0.1,
4262,2021,Maluku Utara,Kacang-kacangan,Kacang lain,0.1,
4263,2021,Maluku Utara,Gula,Gula,9.2,
4264,2021,Maluku Utara,Gula,Gula pasir,9,
4265,2021,Maluku Utara,Gula,Gula merah,0.2,
4266,2021,Maluku Utara,Sayuran dan buah,Sayuran dan buah,67.5,
4267,2021,Maluku Utara,Sayuran dan buah,Sayur,38.7,
4268,2021,Maluku Utara,Sayuran dan buah,Buah,28.8,
4269,2021,Papua Barat,Padi-Padian,Padi-padian,95.3,
4270,2021,Papua Barat,Padi-Padian,Beras,83.6,
4271,2021,Papua Barat,Padi-Padian,Jagung,0.5,
4272,2021,Papua Barat,Padi-Padian,Terigu,11.2,
4273,2021,Papua Barat,Umbi-umbian,Umbi-Umbian,30.5,
4274,2021,Papua Barat,Umbi-umbian,Singkong,13,
4275,2021,Papua Barat,Umbi-umbian,Ubi Jalar,4.7,
4276,2021,Papua Barat,Umbi-umbian,Kentang,0.9,
4277,2021,Papua Barat,Umbi-umbian,Sagu,6,
4278,2021,Papua Barat,Umbi-umbian,Umbi Lainnya,5.9,
4279,2021,Papua Barat,Pangan Hewani,Pangan Hewani,53.2,
4280,2021,Papua Barat,Pangan Hewani,Daging ruminansia,3.6,
4281,2021,Papua Barat,Pangan Hewani,Daging Unggas,4.7,
4282,2021,Papua Barat,Pangan Hewani,Telur,5,
4283,2021,Papua Barat,Pangan Hewani,Susu,2.9,
4284,2021,Papua Barat,Pangan Hewani,Ikan,37,
4285,2021,Papua Barat,Minyak dan Lemak,Minyak dan Lemak,11.8,
4286,2021,Papua Barat,Minyak dan Lemak,Minyak Kelapa,0.9,
4287,2021,Papua Barat,Minyak dan Lemak,Minyak Sawit,10.8,
4288,2021,Papua Barat,Minyak dan Lemak,Minyak Lainnya,0.1,
4289,2021,Papua Barat,Buah/biji berminyak,Buah/biji berminyak,0.6,
4290,2021,Papua Barat,Buah/biji berminyak,Kelapa,0.5,
4291,2021,Papua Barat,Buah/biji berminyak,Kemiri,0.1,
4292,2021,Papua Barat,Kacang-kacangan,Kacang-kacangan,5.1,
4293,2021,Papua Barat,Kacang-kacangan,Kedelai,4.5,
4294,2021,Papua Barat,Kacang-kacangan,Kacang tanah,0.3,
4295,2021,Papua Barat,Kacang-kacangan,Kacang hijau,0.1,
4296,2021,Papua Barat,Kacang-kacangan,Kacang lain,0.2,
4297,2021,Papua Barat,Gula,Gula,8.3,
4298,2021,Papua Barat,Gula,Gula pasir,8.2,
4299,2021,Papua Barat,Gula,Gula merah,0.1,
4300,2021,Papua Barat,Sayuran dan buah,Sayuran dan buah,76.7,
4301,2021,Papua Barat,Sayuran dan buah,Sayur,52.7,
4302,2021,Papua Barat,Sayuran dan buah,Buah,24,
4303,2021,Papua,Padi-Padian,Padi-padian,67.9,
4304,2021,Papua,Padi-Padian,Beras,60,
4305,2021,Papua,Padi-Padian,Jagung,1,
4306,2021,Papua,Padi-Padian,Terigu,6.9,
4307,2021,Papua,Umbi-umbian,Umbi-Umbian,128,
4308,2021,Papua,Umbi-umbian,Singkong,17.1,
4309,2021,Papua,Umbi-umbian,Ubi Jalar,91.7,
4310,2021,Papua,Umbi-umbian,Kentang,1,
4311,2021,Papua,Umbi-umbian,Sagu,7.3,
4312,2021,Papua,Umbi-umbian,Umbi Lainnya,10.9,
4313,2021,Papua,Pangan Hewani,Pangan Hewani,38.9,
4314,2021,Papua,Pangan Hewani,Daging ruminansia,3.8,
4315,2021,Papua,Pangan Hewani,Daging Unggas,7.1,
4316,2021,Papua,Pangan Hewani,Telur,3.9,
4317,2021,Papua,Pangan Hewani,Susu,2,
4318,2021,Papua,Pangan Hewani,Ikan,22.1,
4319,2021,Papua,Minyak dan Lemak,Minyak dan Lemak,10.2,
4320,2021,Papua,Minyak dan Lemak,Minyak Kelapa,0.6,
4321,2021,Papua,Minyak dan Lemak,Minyak Sawit,9.4,
4322,2021,Papua,Minyak dan Lemak,Minyak Lainnya,0.2,
4323,2021,Papua,Buah/biji berminyak,Buah/biji berminyak,0.5,
4324,2021,Papua,Buah/biji berminyak,Kelapa,0.3,
4325,2021,Papua,Buah/biji berminyak,Kemiri,0.2,
4326,2021,Papua,Kacang-kacangan,Kacang-kacangan,4.2,
4327,2021,Papua,Kacang-kacangan,Kedelai,3.6,
4328,2021,Papua,Kacang-kacangan,Kacang tanah,0.4,
4329,2021,Papua,Kacang-kacangan,Kacang hijau,0.1,
4330,2021,Papua,Kacang-kacangan,Kacang lain,0.1,
4331,2021,Papua,Gula,Gula,7,
4332,2021,Papua,Gula,Gula pasir,7,
4333,2021,Papua,Gula,Gula merah,0,
4334,2021,Papua,Sayuran dan buah,Sayuran dan buah,91.4,
4335,2021,Papua,Sayuran dan buah,Sayur,72.2,
4336,2021,Papua,Sayuran dan buah,Buah,19.2,
4337,2021,Aceh,Padi-Padian,Padi-padian,113.3,
4338,2022,Aceh,Padi-Padian,Beras,98.8,
4339,2022,Aceh,Padi-Padian,Jagung,0.6,
4340,2022,Aceh,Padi-Padian,Terigu,13.9,
4341,2022,Aceh,Umbi-umbian,Umbi-Umbian,11.1,
4342,2022,Aceh,Umbi-umbian,Singkong,4.8,
4343,2022,Aceh,Umbi-umbian,Ubi Jalar,1,
4344,2022,Aceh,Umbi-umbian,Kentang,4.9,
4345,2022,Aceh,Umbi-umbian,Sagu,0.1,
4346,2022,Aceh,Umbi-umbian,Umbi Lainnya,0.3,
4347,2022,Aceh,Pangan Hewani,Pangan Hewani,52.2,
4348,2022,Aceh,Pangan Hewani,Daging ruminansia,1.6,
4349,2022,Aceh,Pangan Hewani,Daging Unggas,6.2,
4350,2022,Aceh,Pangan Hewani,Telur,6.7,
4351,2022,Aceh,Pangan Hewani,Susu,1.4,
4352,2022,Aceh,Pangan Hewani,Ikan,36.3,
4353,2022,Aceh,Minyak dan Lemak,Minyak dan Lemak,10.3,
4354,2022,Aceh,Minyak dan Lemak,Minyak Kelapa,0.3,
4355,2022,Aceh,Minyak dan Lemak,Minyak Sawit,9.8,
4356,2022,Aceh,Minyak dan Lemak,Minyak Lainnya,0.2,
4357,2022,Aceh,Buah/biji berminyak,Buah/biji berminyak,3.1,
4358,2022,Aceh,Buah/biji berminyak,Kelapa,2.9,
4359,2022,Aceh,Buah/biji berminyak,Kemiri,0.2,
4360,2022,Aceh,Kacang-kacangan,Kacang-kacangan,6.5,
4361,2022,Aceh,Kacang-kacangan,Kedelai,5.8,
4362,2022,Aceh,Kacang-kacangan,Kacang tanah,0.2,
4363,2022,Aceh,Kacang-kacangan,Kacang hijau,0.4,
4364,2022,Aceh,Kacang-kacangan,Kacang lain,0.1,
4365,2022,Aceh,Gula,Gula,8.4,
4366,2022,Aceh,Gula,Gula pasir,8.3,
4367,2022,Aceh,Gula,Gula merah,0.1,
4368,2022,Aceh,Sayuran dan buah,Sayuran dan buah,78.6,
4369,2022,Aceh,Sayuran dan buah,Sayur,46.5,
4370,2022,Aceh,Sayuran dan buah,Buah,32.1,
4371,2022,Sumatera Utara,Padi-Padian,Padi-padian,113.4,
4372,2022,Sumatera Utara,Padi-Padian,Beras,99.4,
4373,2022,Sumatera Utara,Padi-Padian,Jagung,0.5,
4374,2022,Sumatera Utara,Padi-Padian,Terigu,13.5,
4375,2022,Sumatera Utara,Umbi-umbian,Umbi-Umbian,14.9,
4376,2022,Sumatera Utara,Umbi-umbian,Singkong,7.1,
4377,2022,Sumatera Utara,Umbi-umbian,Ubi Jalar,1.3,
4378,2022,Sumatera Utara,Umbi-umbian,Kentang,5.8,
4379,2022,Sumatera Utara,Umbi-umbian,Sagu,0.1,
4380,2022,Sumatera Utara,Umbi-umbian,Umbi Lainnya,0.6,
4381,2022,Sumatera Utara,Pangan Hewani,Pangan Hewani,53.7,
4382,2022,Sumatera Utara,Pangan Hewani,Daging ruminansia,3.2,
4383,2022,Sumatera Utara,Pangan Hewani,Daging Unggas,8.1,
4384,2022,Sumatera Utara,Pangan Hewani,Telur,7.9,
4385,2022,Sumatera Utara,Pangan Hewani,Susu,2.1,
4386,2022,Sumatera Utara,Pangan Hewani,Ikan,32.4,
4387,2022,Sumatera Utara,Minyak dan Lemak,Minyak dan Lemak,11.5,
4388,2022,Sumatera Utara,Minyak dan Lemak,Minyak Kelapa,0.1,
4389,2022,Sumatera Utara,Minyak dan Lemak,Minyak Sawit,11.1,
4390,2022,Sumatera Utara,Minyak dan Lemak,Minyak Lainnya,0.3,
4391,2022,Sumatera Utara,Buah/biji berminyak,Buah/biji berminyak,2.9,
4392,2022,Sumatera Utara,Buah/biji berminyak,Kelapa,2.7,
4393,2022,Sumatera Utara,Buah/biji berminyak,Kemiri,0.2,
4394,2022,Sumatera Utara,Kacang-kacangan,Kacang-kacangan,6.9,
